config_id,seed,epoch,train_loss,train_acc,val_loss,val_acc,epoch_time
lr0.001_bs64_dr0.2_ls0.2,43,93,0.8766,0.9962,0.8742,0.9969,31.04
lr0.001_bs64_dr0.2_ls0.2,43,94,0.8776,0.9954,0.8742,0.9968,31.03
lr0.001_bs64_dr0.2_ls0.2,43,95,0.8784,0.9949,0.8741,0.9968,30.96
lr0.001_bs64_dr0.2_ls0.2,43,96,0.8773,0.9958,0.8740,0.9968,30.90
lr0.001_bs64_dr0.2_ls0.2,43,97,0.8772,0.9958,0.8742,0.9968,30.99
lr0.001_bs64_dr0.2_ls0.2,43,98,0.8780,0.9956,0.8741,0.9970,30.89
lr0.001_bs64_dr0.2_ls0.2,43,99,0.8775,0.9954,0.8741,0.9970,30.79
lr0.001_bs64_dr0.2_ls0.2,43,100,0.8785,0.9952,0.8741,0.9968,30.91
lr0.001_bs64_dr0.2_ls0.2,44,1,1.7667,0.7675,1.0303,0.9668,30.85
lr0.001_bs64_dr0.2_ls0.2,44,2,1.0786,0.9341,0.9681,0.9842,30.69
lr0.001_bs64_dr0.2_ls0.2,44,3,1.0166,0.9563,0.9417,0.9848,31.03
lr0.001_bs64_dr0.2_ls0.2,44,4,0.9872,0.9641,0.9290,0.9862,30.86
lr0.001_bs64_dr0.2_ls0.2,44,5,0.9706,0.9682,0.9380,0.9848,30.93
lr0.001_bs64_dr0.2_ls0.2,44,6,0.9554,0.9726,0.9092,0.9900,31.04
lr0.001_bs64_dr0.2_ls0.2,44,7,0.9470,0.9740,0.9131,0.9897,31.10
lr0.001_bs64_dr0.2_ls0.2,44,8,0.9408,0.9756,0.9047,0.9897,30.97
lr0.001_bs64_dr0.2_ls0.2,44,9,0.9354,0.9758,0.8972,0.9915,31.03
lr0.001_bs64_dr0.2_ls0.2,44,10,0.9292,0.9782,0.8954,0.9920,30.74
lr0.001_bs64_dr0.2_ls0.2,44,11,0.9274,0.9784,0.8916,0.9933,30.77
lr0.001_bs64_dr0.2_ls0.2,44,12,0.9242,0.9790,0.8884,0.9932,30.92
lr0.001_bs64_dr0.2_ls0.2,44,13,0.9165,0.9823,0.8968,0.9927,31.07
lr0.001_bs64_dr0.2_ls0.2,44,14,0.9146,0.9824,0.8884,0.9943,31.04
lr0.001_bs64_dr0.2_ls0.2,44,15,0.9141,0.9825,0.8889,0.9933,30.94
lr0.001_bs64_dr0.2_ls0.2,44,16,0.9123,0.9825,0.8919,0.9940,30.95
lr0.001_bs64_dr0.2_ls0.2,44,17,0.9091,0.9837,0.8881,0.9938,30.99
lr0.001_bs64_dr0.2_ls0.2,44,18,0.9102,0.9832,0.8902,0.9937,31.12
lr0.001_bs64_dr0.2_ls0.2,44,19,0.9064,0.9850,0.8870,0.9945,30.78
lr0.001_bs64_dr0.2_ls0.2,44,20,0.9046,0.9852,0.8829,0.9948,30.86
lr0.001_bs64_dr0.2_ls0.2,44,21,0.9041,0.9854,0.8824,0.9951,30.55
lr0.001_bs64_dr0.2_ls0.2,44,22,0.9030,0.9855,0.8814,0.9945,30.90
lr0.001_bs64_dr0.2_ls0.2,44,23,0.9025,0.9860,0.8824,0.9943,31.07
lr0.001_bs64_dr0.2_ls0.2,44,24,0.9015,0.9865,0.8836,0.9947,30.80
lr0.001_bs64_dr0.2_ls0.2,44,25,0.9007,0.9865,0.8835,0.9946,30.86
lr0.001_bs64_dr0.2_ls0.2,44,26,0.8977,0.9882,0.8815,0.9942,31.03
lr0.001_bs64_dr0.2_ls0.2,44,27,0.8982,0.9876,0.8802,0.9955,31.24
lr0.001_bs64_dr0.2_ls0.2,44,28,0.8982,0.9872,0.8791,0.9960,30.96
lr0.001_bs64_dr0.2_ls0.2,44,29,0.8971,0.9881,0.8805,0.9950,30.92
lr0.001_bs64_dr0.2_ls0.2,44,30,0.8956,0.9884,0.8785,0.9959,30.98
lr0.001_bs64_dr0.2_ls0.2,44,31,0.8944,0.9890,0.8793,0.9952,30.79
lr0.001_bs64_dr0.2_ls0.2,44,32,0.8942,0.9890,0.8777,0.9959,30.76
lr0.001_bs64_dr0.2_ls0.2,44,33,0.8952,0.9886,0.8801,0.9948,30.98
lr0.001_bs64_dr0.2_ls0.2,44,34,0.8945,0.9888,0.8784,0.9958,31.07
lr0.001_bs64_dr0.2_ls0.2,44,35,0.8923,0.9894,0.8805,0.9949,30.84
lr0.001_bs64_dr0.2_ls0.2,44,36,0.8943,0.9892,0.8792,0.9956,31.04
lr0.001_bs64_dr0.2_ls0.2,44,37,0.8906,0.9902,0.8773,0.9958,31.10
lr0.001_bs64_dr0.2_ls0.2,44,38,0.8911,0.9902,0.8774,0.9959,31.00
lr0.001_bs64_dr0.2_ls0.2,44,39,0.8910,0.9899,0.8779,0.9957,31.04
lr0.001_bs64_dr0.2_ls0.2,44,40,0.8892,0.9906,0.8783,0.9950,31.09
lr0.001_bs64_dr0.2_ls0.2,44,41,0.8905,0.9898,0.8783,0.9955,30.95
lr0.001_bs64_dr0.2_ls0.2,44,42,0.8891,0.9905,0.8788,0.9953,31.13
lr0.001_bs64_dr0.2_ls0.2,44,43,0.8884,0.9912,0.8758,0.9962,31.07
lr0.001_bs64_dr0.2_ls0.2,44,44,0.8895,0.9903,0.8765,0.9957,30.91
lr0.001_bs64_dr0.2_ls0.2,44,45,0.8880,0.9915,0.8784,0.9955,31.19
lr0.001_bs64_dr0.2_ls0.2,44,46,0.8877,0.9909,0.8762,0.9959,31.17
lr0.001_bs64_dr0.2_ls0.2,44,47,0.8865,0.9921,0.8778,0.9960,30.53
lr0.001_bs64_dr0.2_ls0.2,44,48,0.8885,0.9908,0.8757,0.9968,30.95
