config_id,seed,epoch,train_loss,train_acc,val_loss,val_acc,epoch_time
lr0.0005_bs128_dr0.0_ls0.1,44,65,0.7076,0.9970,0.7238,0.9910,31.37
lr0.0005_bs128_dr0.0_ls0.1,44,66,0.7006,0.9987,0.7128,0.9936,31.34
lr0.0005_bs128_dr0.0_ls0.1,44,67,0.6992,0.9990,0.7125,0.9944,31.31
lr0.0005_bs128_dr0.0_ls0.1,44,68,0.6993,0.9990,0.7124,0.9945,31.31
lr0.0005_bs128_dr0.0_ls0.1,44,69,0.6982,0.9993,0.7182,0.9919,31.29
lr0.0005_bs128_dr0.0_ls0.1,44,70,0.6989,0.9992,0.7116,0.9940,31.21
lr0.0005_bs128_dr0.0_ls0.1,44,71,0.6993,0.9988,0.7133,0.9936,31.31
lr0.0005_bs128_dr0.0_ls0.1,44,72,0.6994,0.9987,0.7138,0.9937,31.23
lr0.0005_bs128_dr0.0_ls0.1,44,73,0.6991,0.9989,0.7119,0.9944,31.18
lr0.0005_bs128_dr0.0_ls0.1,44,74,0.6990,0.9989,0.7132,0.9940,31.23
lr0.0005_bs128_dr0.0_ls0.1,44,75,0.6986,0.9991,0.7138,0.9937,31.24
lr0.0005_bs128_dr0.0_ls0.1,44,76,0.6993,0.9987,0.7147,0.9933,31.29
lr0.0005_bs128_dr0.0_ls0.1,44,77,0.6969,0.9994,0.7107,0.9942,31.26
lr0.0005_bs128_dr0.0_ls0.1,44,78,0.6962,0.9996,0.7079,0.9956,31.25
lr0.0005_bs128_dr0.0_ls0.1,44,79,0.6962,0.9996,0.7124,0.9940,31.18
lr0.0005_bs128_dr0.0_ls0.1,44,80,0.6964,0.9995,0.7087,0.9951,31.26
lr0.0005_bs128_dr0.0_ls0.1,44,81,0.6958,0.9997,0.7070,0.9958,31.20
lr0.0005_bs128_dr0.0_ls0.1,44,82,0.6961,0.9996,0.7089,0.9949,31.16
lr0.0005_bs128_dr0.0_ls0.1,44,83,0.6959,0.9996,0.7090,0.9949,31.03
lr0.0005_bs128_dr0.0_ls0.1,44,84,0.6957,0.9996,0.7084,0.9951,31.15
lr0.0005_bs128_dr0.0_ls0.1,44,85,0.6958,0.9996,0.7095,0.9947,31.12
lr0.0005_bs128_dr0.0_ls0.1,44,86,0.6956,0.9996,0.7092,0.9947,31.02
lr0.0005_bs128_dr0.0_ls0.1,44,87,0.6958,0.9995,0.7102,0.9949,31.07
lr0.0005_bs128_dr0.0_ls0.1,44,88,0.6952,0.9996,0.7080,0.9949,31.08
lr0.0005_bs128_dr0.0_ls0.1,44,89,0.6949,0.9998,0.7086,0.9951,31.10
lr0.0005_bs128_dr0.0_ls0.1,44,90,0.6947,0.9998,0.7056,0.9959,31.17
lr0.0005_bs128_dr0.0_ls0.1,44,91,0.6948,0.9998,0.7077,0.9953,31.10
lr0.0005_bs128_dr0.0_ls0.1,44,92,0.6950,0.9997,0.7070,0.9954,31.05
lr0.0005_bs128_dr0.0_ls0.1,44,93,0.6947,0.9998,0.7072,0.9957,31.06
lr0.0005_bs128_dr0.0_ls0.1,44,94,0.6946,0.9999,0.7085,0.9953,31.07
lr0.0005_bs128_dr0.0_ls0.1,44,95,0.6945,0.9999,0.7064,0.9958,31.13
lr0.0005_bs128_dr0.0_ls0.1,44,96,0.6944,0.9999,0.7073,0.9953,31.24
lr0.0005_bs128_dr0.0_ls0.1,44,97,0.6944,0.9999,0.7059,0.9956,31.12
lr0.0005_bs128_dr0.0_ls0.1,44,98,0.6944,0.9998,0.7068,0.9956,31.14
lr0.0005_bs128_dr0.0_ls0.1,44,99,0.6944,0.9999,0.7056,0.9957,31.21
lr0.0005_bs128_dr0.0_ls0.1,44,100,0.6943,0.9999,0.7060,0.9963,31.15
