config_id,seed,epoch,train_loss,train_acc,val_loss,val_acc,epoch_time
lr0.001_bs64_dr0.0_ls0.1,42,52,0.6979,0.9989,nan,0.9912,35.06
lr0.001_bs64_dr0.0_ls0.1,42,53,0.6978,0.9989,0.7166,0.9933,34.94
lr0.001_bs64_dr0.0_ls0.1,42,54,0.6979,0.9989,0.7144,0.9937,34.95
lr0.001_bs64_dr0.0_ls0.1,42,55,0.6980,0.9988,nan,0.9927,34.87
lr0.001_bs64_dr0.0_ls0.1,42,56,0.6976,0.9989,nan,0.9927,34.83
lr0.001_bs64_dr0.0_ls0.1,42,57,0.6972,0.9990,nan,0.9915,34.89
lr0.001_bs64_dr0.0_ls0.1,42,58,0.6973,0.9988,nan,0.9924,34.87
lr0.001_bs64_dr0.0_ls0.1,42,59,0.6968,0.9991,nan,0.9901,34.81
lr0.001_bs64_dr0.0_ls0.1,42,60,0.6969,0.9991,0.7179,0.9918,34.79
lr0.001_bs64_dr0.0_ls0.1,42,61,0.6956,0.9993,nan,0.9942,34.78
lr0.001_bs64_dr0.0_ls0.1,42,62,0.6949,0.9995,nan,0.9934,34.73
lr0.001_bs64_dr0.0_ls0.1,42,63,0.6956,0.9994,nan,0.9934,34.76
lr0.001_bs64_dr0.0_ls0.1,42,64,0.6951,0.9994,0.7103,0.9943,34.78
lr0.001_bs64_dr0.0_ls0.1,42,65,0.6947,0.9996,nan,0.9922,34.73
lr0.001_bs64_dr0.0_ls0.1,42,66,0.6951,0.9994,nan,0.9939,34.68
lr0.001_bs64_dr0.0_ls0.1,42,67,0.6949,0.9994,0.7106,0.9948,34.81
lr0.001_bs64_dr0.0_ls0.1,42,68,0.6948,0.9996,nan,0.9924,34.76
lr0.001_bs64_dr0.0_ls0.1,42,69,0.6944,0.9996,nan,0.9926,34.75
lr0.001_bs64_dr0.0_ls0.1,42,70,0.6944,0.9995,nan,0.9935,34.75
lr0.001_bs64_dr0.0_ls0.1,42,71,0.6944,0.9995,nan,0.9933,34.80
